Date,Symbol,Open,High,Low,Close,Volume From,Volume To,Volume
05-08-17,LTCUSD,43.07,47.09,43.06,45.85,345316.35,15723047.94,15377731.59
06-08-17,LTCUSD,45.85,46.65,44.78,45.33,180656.09,8219176.22,8038520.13
07-08-17,LTCUSD,45.33,46.5,45.01,45.99,162214.37,7423505.97,7261291.6
08-08-17,LTCUSD,45.99,49.98,45.76,49.06,375801.36,17815265.6,17439464.24
09-08-17,LTCUSD,49.06,49.95,46.66,47.69,301286.41,14547545.84,14246259.43
10-08-17,LTCUSD,47.69,48.6,47.01,47.2,173654.63,8305846.32,8132191.69
11-08-17,LTCUSD,47.2,47.71,46.6,47.08,188300.07,8854856.27,8666556.2
12-08-17,LTCUSD,47.08,47.8,46.01,46.33,242306.22,11403666.51,11161360.29
13-08-17,LTCUSD,46.33,47.38,44.05,45.22,275657.03,12629514.17,12353857.14
14-08-17,LTCUSD,45.22,46.34,44.82,45.59,198807.8,9047466.21,8848658.41
15-08-17,LTCUSD,45.59,45.7,41.65,43.1,307879.07,13315246.53,13007367.46
16-08-17,LTCUSD,43.1,44.94,42.01,43.8,194822.61,8494213.68,8299391.07
17-08-17,LTCUSD,43.8,44.7,43.13,43.88,163343.59,7183196.25,7019852.66
18-08-17,LTCUSD,43.88,47.99,43.29,46.69,362938.83,16558869.54,16195930.71
19-08-17,LTCUSD,46.69,47,43.76,45.18,158517.69,7138151.66,6979633.97
20-08-17,LTCUSD,45.18,47.15,44.07,45.57,155487.28,7140128.4,6984641.12
21-08-17,LTCUSD,45.57,48.87,44.9,47.99,245860.86,11519871.63,11274010.77
22-08-17,LTCUSD,47.99,47.99,44.65,46.43,230933.96,10689921.71,10458987.75
23-08-17,LTCUSD,46.43,55,46.08,53.31,587970.95,29992702.14,29404731.19
24-08-17,LTCUSD,53.31,53.46,50.23,51.09,399542.95,20693493.89,20293950.94
25-08-17,LTCUSD,51.09,52.2,50.1,51.11,260657.54,13339340.81,13078683.27
26-08-17,LTCUSD,51.11,52,50,51.55,164481.14,8391050.76,8226569.62
27-08-17,LTCUSD,51.55,64.67,51.2,61.56,818819.92,48661154.45,47842334.53
28-08-17,LTCUSD,61.56,64.73,58.77,62.38,557309.44,34632663.88,34075354.44
29-08-17,LTCUSD,62.38,64.45,61.25,63.75,446046.51,27972542.26,27526495.75
30-08-17,LTCUSD,63.75,67.5,62,66.12,394445.19,25068086.4,24673641.21
31-08-17,LTCUSD,66.12,74.8,65.22,73.23,1003506.62,70627038.05,69623531.43
01-09-17,LTCUSD,73.23,98.28,71.51,89.23,1918832.47,161847181.8,159928349.4
02-09-17,LTCUSD,89.23,93.85,73.87,79.84,1325214.13,108596261.7,107271047.5
03-09-17,LTCUSD,79.84,84.62,77.26,79.44,596171.59,48118668.45,47522496.86
04-09-17,LTCUSD,79.44,79.51,64,71.25,1243123.2,88632223.7,87389100.5
05-09-17,LTCUSD,71.25,74.95,66,74.19,767788.37,54577453.11,53809664.74
06-09-17,LTCUSD,74.19,82.67,74.19,81.47,903488.42,71177547.38,70274058.96
07-09-17,LTCUSD,81.47,82.75,77.37,80.23,558711.62,44717214.43,44158502.81
08-09-17,LTCUSD,80.23,82.11,68.12,73.7,1038917.92,77270217.2,76231299.28
09-09-17,LTCUSD,73.7,74.5,69.1,71.27,425962.1,30501110.51,30075148.41
10-09-17,LTCUSD,71.27,71.44,65.02,67.44,561399.51,38168379.3,37606979.79
11-09-17,LTCUSD,67.44,71.55,65.5,68.28,414829.11,28427324.46,28012495.35
12-09-17,LTCUSD,68.28,71.93,65.02,66,578210.49,39525439.59,38947229.1
13-09-17,LTCUSD,66,66.46,57.74,61.8,1087237.79,66727635.61,65640397.82
14-09-17,LTCUSD,61.8,62.6,45.1,45.42,1593960.77,81799190.57,80205229.8
15-09-17,LTCUSD,45.42,62.41,33.56,52.29,3016209.54,147551269.4,144535059.9
16-09-17,LTCUSD,52.29,59,50.64,52.47,846875.62,45918520.12,45071644.5
